sector,key,list_key,row_id,name,country,register_class,list_status,capacity_value,capacity_unit,perimeter_clause,rungs_passed,scored,unread,site_result,site_searched,site_source,site_speaker,site_date,site_precision,site_note,capacity_result,capacity_searched,capacity_source,capacity_speaker,capacity_date,capacity_precision,capacity_note,fid_result,fid_searched,fid_source,fid_speaker,fid_date,fid_precision,fid_note,funding_result,funding_searched,funding_source,funding_speaker,funding_date,funding_precision,funding_note,start_result,start_searched,start_source,start_speaker,start_date,start_precision,start_note,input_result,input_searched,input_source,input_speaker,input_date,input_precision,input_note,input_provisional
batteries,row:italvolt-scarmagno,italvolt-scarmagno,italvolt-scarmagno,Italvolt Scarmagno,IT,admitted,,45,GWh_per_year,,2,true,false,pass,true,https://www.bestmag.co.uk/battery-gigafactories-facing-a-temporary-dip-or-a-full-scale-crisis/,owner,2024-11-20,day,row carries a position from a company or permit source,pass,true,https://www.prnewswire.com/news-releases/italvolt-signs-one-million-square-meters-land-purchasing-agreement-301373280.html,owner,2021-09-10,day,45 GWh_per_year as stated,fail,true,https://www.bestmag.co.uk/battery-gigafactories-facing-a-temporary-dip-or-a-full-scale-crisis/,owner,2024-11-20,day,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://www.bestmag.co.uk/battery-gigafactories-facing-a-temporary-dip-or-a-full-scale-crisis/,owner,2024-11-20,day,no owner-stated start carrying a date precision,fail,true,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no edge in the dependency graph names this project; the date is the graph's newest statement, not a sweep date",true
batteries,row:farasis-bitterfeld,farasis-bitterfeld,farasis-bitterfeld,Farasis Energy Bitterfeld-Wolfen,DE,admitted,,,,,1,true,false,pass,true,https://www.elektroniknet.de/automotive/wirtschaft/vorerst-keine-batteriezellen-fabrik-in-sachsen-anhalt.7b440f0f-b0a9-4fbc-b65c-ac6a845cc0a4.html,Elektronik (WEKA Fachmedien),2022-05-24,day,the admitting source names the site as 'Bitterfeld-Wolfen',fail,true,https://www.elektroniknet.de/automotive/wirtschaft/vorerst-keine-batteriezellen-fabrik-in-sachsen-anhalt.7b440f0f-b0a9-4fbc-b65c-ac6a845cc0a4.html,owner,2022-05-24,day,no capacity stated by the owner on file,fail,true,https://www.elektroniknet.de/automotive/wirtschaft/vorerst-keine-batteriezellen-fabrik-in-sachsen-anhalt.7b440f0f-b0a9-4fbc-b65c-ac6a845cc0a4.html,owner,2022-05-24,day,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://www.elektroniknet.de/automotive/wirtschaft/vorerst-keine-batteriezellen-fabrik-in-sachsen-anhalt.7b440f0f-b0a9-4fbc-b65c-ac6a845cc0a4.html,owner,2022-05-24,day,no owner-stated start carrying a date precision,fail,true,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no edge in the dependency graph names this project; the date is the graph's newest statement, not a sweep date",true
batteries,row:britishvolt-blyth,britishvolt-blyth,britishvolt-blyth,"Britishvolt Cambois, Blyth",GB,admitted,,35,GWh_per_year,,2,true,false,pass,true,https://find-and-update.company-information.service.gov.uk/company/12381543/insolvency,Companies House,2026-09-06,day,"the admitting source names the site as 'Cambois, Blyth'",pass,true,https://www.prnewswire.com/news-releases/britishvolt-selects-north-east-site-to-build-britains-first-battery-gigafactory-301190809.html,owner,2020-12-10,day,35 GWh_per_year as stated,fail,true,https://find-and-update.company-information.service.gov.uk/company/12381543/insolvency,owner,2026-09-06,day,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://find-and-update.company-information.service.gov.uk/company/12381543/insolvency,owner,2026-09-06,day,no owner-stated start carrying a date precision,fail,true,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no edge in the dependency graph names this project; the date is the graph's newest statement, not a sweep date",true
cement,ieaccus:72,72,c2pat-mannersdorf,Carbon2ProductAustria (C2PAT) - Lafarge Mannersdorf,Austria,admitted,Planned,700000,t_co2_per_year,,2,true,false,pass,true,https://www.borealisgroup.com/news/lafarge-omv-verbund-and-borealis-join-hands-to-capture-and-utilize-co2-on-an-industrial-scale,Borealis,2026-09-14,not_after,the admitting source names the site as 'Mannersdorf',pass,true,https://www.borealisgroup.com/news/lafarge-omv-verbund-and-borealis-join-hands-to-capture-and-utilize-co2-on-an-industrial-scale,owner,2026-09-14,not_after,700000 t_co2_per_year as stated,fail,true,https://www.borealisgroup.com/news/lafarge-omv-verbund-and-borealis-join-hands-to-capture-and-utilize-co2-on-an-industrial-scale,owner,2026-09-14,not_after,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://www.borealisgroup.com/news/lafarge-omv-verbund-and-borealis-join-hands-to-capture-and-utilize-co2-on-an-industrial-scale,owner,2026-09-14,not_after,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
cement,ieaccus:79,79,slite-ccs,Cementa Slite plant,Sweden,held,Planned,1.8,Mt CO2 a year,,1,true,false,pass,true,https://www.globalcement.com/news/20531-heidelberg-materials-withdraws-slite-ccs-permit-application,owner,2026-01-01,day,row carries a position from a company or permit source,fail,true,https://www.globalcement.com/news/20531-heidelberg-materials-withdraws-slite-ccs-permit-application,owner,2026-01-01,day,no capacity stated by the owner on file,fail,true,https://www.globalcement.com/news/20531-heidelberg-materials-withdraws-slite-ccs-permit-application,owner,2026-01-01,day,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://www.globalcement.com/news/20531-heidelberg-materials-withdraws-slite-ccs-permit-application,owner,2026-01-01,day,no owner-stated start carrying a date precision,fail,true,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no edge in the dependency graph names this project; the date is the graph's newest statement, not a sweep date",true
cement,ieaccus:201,201,brevik-ccs,HeidelbergMaterials Brevik,Norway,held,Operational,400000,t_co2_per_year,,4,true,false,pass,true,https://www.heidelbergmaterials.com/en/pr-2025-06-18,owner,2025-06-18,day,row carries a position from a company or permit source,pass,true,https://www.heidelbergmaterials.com/en/pr-2025-06-18,owner,2025-06-18,day,400000 t_co2_per_year as stated,pass,true,https://www.heidelbergmaterials.com/en/pr-2025-06-18,owner,2025-06-18,day,status_to operating,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://www.heidelbergmaterials.com/en/pr-2025-06-18,owner,2025-06-18,day,no owner-stated start carrying a date precision,pass,true,https://capturi.slb.com/resources/news/2025/slb-capturi-achieves-first-1000-metric-tons-co2-captured-at-brevik-carbon-capture-plant,supplier,2025-05-12,day,equipment_order at firmness contract,true
cement,ieaccus:202,202,leilac2-hannover,Heidelberg Materials LEILAC 2,Germany,admitted,Under construction,100000,t_co2_per_year,,2,true,false,pass,true,https://www.heidelbergcement.com/en/pr-01-02-2021,HeidelbergCement,2021-02-01,day,the admitting source names the site as 'Hannover',pass,true,https://www.heidelbergcement.com/en/pr-01-02-2021,owner,2021-02-01,day,100000 t_co2_per_year as stated,fail,true,https://www.heidelbergcement.com/en/pr-01-02-2021,owner,2021-02-01,day,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://www.heidelbergcement.com/en/pr-01-02-2021,owner,2021-02-01,day,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
cement,ieaccus:207,207,carbon2business-lagerdorf,Carbon2Business Laegerdorf,Germany,held,Planned,1200000,t_co2_per_year,,5,true,false,pass,true,https://www.holcim.com/what-we-do/green-operations/ccus/carbon2business,owner,2024-04-22,day,row carries a position from a company or permit source,pass,true,https://www.holcim.com/what-we-do/green-operations/ccus/carbon2business,owner,2024-04-22,day,1200000 t_co2_per_year as stated,pass,true,https://www.holcim.com/what-we-do/green-operations/ccus/carbon2business,owner,2024-04-22,day,status_to construction,pass,true,https://ec.europa.eu/assets/cinea/project_fiches/innovation_fund/101085879.pdf,"European Commission (CINEA), Innovation Fund",2021,year,"Innovation Fund, 2021 Large-scale names 'C2B: Carbon2Business' at EUR 109,816,528; the funder's own status is Grant signed; matched on the fiche names Lägerdorf and the coordinator is HOLCIM DEUTSCHLAND GMBH",pass,true,https://www.holcim.com/what-we-do/green-operations/ccus/carbon2business,company,2024-04-22,day,production_start 2029 at year precision,fail,true,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no edge in the dependency graph names this project; the date is the graph's newest statement, not a sweep date",true
cement,ieaccus:236,236,k6-lumbres,K6 Program- Lumbres cement plant,France,held,Planned,0.81,Mt CO2 a year,,3,true,false,pass,true,https://www.eqiom.com/actus/projet-k6-lancement-de-la-premiere-phase,owner,2024-02-15,day,row carries a position from a company or permit source,fail,true,https://www.eqiom.com/actus/projet-k6-lancement-de-la-premiere-phase,owner,2024-02-15,day,no capacity stated by the owner on file,pass,true,https://www.eqiom.com/actus/projet-k6-lancement-de-la-premiere-phase,owner,2024-02-15,day,status_to construction,pass,true,https://ec.europa.eu/assets/cinea/project_fiches/innovation_fund/101051358.pdf,"European Commission (CINEA), Innovation Fund",2020,year,"Innovation Fund, 2020 Large-scale names 'K6 Program' at EUR 153,386,598; the funder's own status is Grant signed; matched on the funder's own project name is K6 and its coordinator is EQIOM, which are the row's project and owner",fail,true,https://www.eqiom.com/actus/projet-k6-lancement-de-la-premiere-phase,owner,2024-02-15,day,no owner-stated start carrying a date precision,fail,true,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no edge in the dependency graph names this project; the date is the graph's newest statement, not a sweep date",true
cement,ieaccus:303,303,padeswood-ccs,Hanson Padeswood Cement Works CCS,United Kingdom,admitted,Under construction,800000,t_co2_per_year,,3,true,false,pass,true,https://www.heidelbergmaterials.com/en/pr-2025-09-25,Heidelberg Materials,2025-09-25,day,the admitting source names the site as 'Padeswood',pass,true,https://www.mhi.com/news/22121502.html,owner,2022-12-15,day,800000 t_co2_per_year as stated,pass,true,https://www.heidelbergmaterials.com/en/pr-2025-09-25,owner,2025-09-25,day,status_to fid,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://www.heidelbergmaterials.com/en/pr-2025-09-25,owner,2025-09-25,day,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
